uniqueId,date,tag,sub_type,type,rating,cost,predicted_ctr
140525184424208,2024-05-03,Banner,Entertainment,non-Native,PG-13,,
140525184426064,2024-02-22,Banner,Entertainment,non-Native,PG-13,,
140525184431952,2024-04-01,Banner,Entertainment,non-Native,PG-13,8,17.45
140525184419216,2024-01-07,Banner,Travel,non-Native,PG-13,,
140525184429136,2024-05-16,Banner,Travel,non-Native,PG-13,,
140525184432528,2024-06-09,Banner,Travel,non-Native,PG-17,3,19.53
140525184433360,2024-04-08,Banner,Entertainment,non-Native,PG-13,8,23.4
140525184424144,2024-01-27,Banner,Travel,non-Native,PG-17,4,21.05
140525184420496,2024-09-22,Banner,Entertainment,non-Native,PG-13,7,20.66
140525184429584,2024-03-06,Banner,Entertainment,non-Native,PG-13,8,20.55
140525184418448,2024-03-13,Banner,Travel,non-Native,PG-13,4,20.95
140525184420304,2024-03-13,Banner,Travel,non-Native,PG-17,5,17.23
140525184432336,,Banner,Entertainment,non-Native,PG-17,7,20.78
140525184427216,2024-05-10,Banner,Travel,non-Native,PG-13,4,24.7
140525184430224,2024-08-17,Banner,Travel,non-Native,PG-17,5,21.16
140525184433616,2024-04-12,Banner,Shopping,non-Native,PG-17,11,23.35
140525184426192,2024-01-28,Banner,Travel,non-Native,PG-13,,
140525184426384,2024-01-23,Banner,Shopping,non-Native,PG-13,12,18.67
140525184422672,2024-01-12,Banner,Entertainment,non-Native,PG-13,8,24.08
140525184422800,2024-05-09,Banner,Travel,non-Native,PG-13,5,20.44
140525184421904,2024-02-03,Banner,Travel,non-Native,PG-17,3,20.11
140525184431312,,Banner,Travel,non-Native,R,3,22.17
140525184426256,2024-01-31,Banner,Travel,non-Native,PG-13,4,11.71
140525184418512,2024-06-25,Banner,Travel,non-Native,PG-13,3,16.83
140525184419792,2024-01-08,Banner,Entertainment,non-Native,PG-13,9,18.23
140525184431824,2024-04-05,Banner,Travel,non-Native,PG-13,6,23.07
140525184422992,2024-07-06,Banner,Entertainment,non-Native,PG-17,9,22.08
140525184425168,2024-04-11,Banner,Entertainment,non-Native,PG-13,8,23.13
140525184430800,2024-03-18,Banner,Entertainment,non-Native,PG-17,8,16.33
140525184427152,2024-02-16,Banner,Entertainment,non-Native,PG-13,8,22.03
140525184432208,2024-04-05,Banner,Travel,non-Native,PG-13,3,24.37
140525184421776,2024-03-04,Banner,Entertainment,non-Native,PG-17,8,23.65
140525184432016,2024-02-07,Banner,Entertainment,non-Native,PG-13,,
140525184425808,2024-04-23,Banner,Entertainment,non-Native,PG-13,9,22.14
140525184427664,2024-05-03,Banner,Entertainment,non-Native,PG-17,,
140525184421584,2024-08-03,Banner,Entertainment,non-Native,PG-13,8,23.11
140525184418256,2024-04-28,Banner,Shopping,non-Native,PG-13,11,16.57
140525184423952,2024-02-29,Banner,Shopping,non-Native,PG-13,11,24.67
140525184432272,2024-03-29,Banner,Travel,non-Native,PG-17,3,19.64
140525184420432,2024-01-10,Banner,Travel,non-Native,PG-13,,
140525184418064,2024-02-01,Banner,Travel,non-Native,PG-13,4,18.52
140525184418768,2024-04-11,Banner,Entertainment,non-Native,PG-13,10,16.15
140525184420560,,Banner,Travel,non-Native,PG-13,5,20.3
140525184429904,2024-03-11,Banner,Travel,non-Native,,4,19.12
140525184425232,2024-05-05,Banner,Travel,non-Native,PG-13,3,18.08
140525184427280,2024-02-07,Banner,Entertainment,non-Native,PG-13,8,22.96
140525184420240,2024-03-28,Banner,Entertainment,non-Native,R,8,24.41
140525184428944,2024-04-23,Banner,Entertainment,non-Native,PG-13,8,24.26
140525184432592,2024-06-05,Banner,Travel,non-Native,PG-13,,
140525184418192,2024-03-17,Banner,Travel,non-Native,PG-17,4,19.28
140525184418576,2024-01-25,Banner,Travel,non-Native,,4,15.97
140525184421648,2024-07-30,Banner,Travel,non-Native,PG-13,4,15.1
140525184425744,2024-06-19,Banner,Entertainment,non-Native,PG-13,,
140525184428624,2024-01-11,Banner,Travel,non-Native,PG-13,3,21.55
140525184425424,2024-06-03,Banner,Entertainment,non-Native,PG-17,7,23.99
140525184423568,2024-05-08,Banner,Travel,non-Native,PG-17,3,24.72
140525184433488,2024-07-27,Banner,Entertainment,non-Native,PG-17,8,17.7
140525184418000,2024-02-09,Banner,Entertainment,non-Native,PG-13,8,21.45
140525184420880,2024-04-11,Banner,Travel,non-Native,PG-13,4,22.89
140525184428176,2024-03-20,Banner,Entertainment,non-Native,PG-13,9,24.93
140525184427536,2024-06-25,Banner,Travel,non-Native,PG-17,3,16.98
140525184426640,2024-04-11,Banner,Entertainment,non-Native,PG-13,10,24.41
140525184426896,2024-02-05,Banner,Travel,non-Native,PG-13,4,21.56
140525184419088,2024-04-02,Banner,Travel,non-Native,PG-13,,
140525184426448,2024-08-05,Banner,Travel,non-Native,PG-13,4,22.54
140525184420048,2024-02-06,Banner,Travel,non-Native,PG-13,4,17.52
140525184419408,,Banner,Entertainment,non-Native,PG-17,9,17.03
140525184422416,2024-05-08,Banner,Travel,non-Native,PG-17,7,21.31
140525184425872,2024-03-09,Banner,Entertainment,non-Native,PG-13,7,23.57
140525184420816,2024-05-09,Banner,Entertainment,non-Native,PG-13,8,21.14
140525184429648,2024-03-14,Banner,Travel,non-Native,,5,21.7
140525184425104,2024-05-02,Banner,Travel,non-Native,PG-13,4,22.16
140525184433424,2024-04-24,Banner,Entertainment,non-Native,PG-17,,
140525184419024,2024-03-17,Banner,Travel,non-Native,PG-17,5,21.09
140525184420752,2024-01-14,Banner,Entertainment,non-Native,PG-13,,
140525184430544,2024-04-07,Banner,Entertainment,non-Native,PG-17,8,22.32
140525184425488,2024-01-08,Banner,Travel,non-Native,PG-13,3,23.65
140525184422160,2024-08-15,Banner,Entertainment,non-Native,PG-13,7,23.56
140525184430032,2024-06-03,Banner,Travel,non-Native,PG-17,3,20.45
140525184424272,2024-01-30,Banner,Entertainment,non-Native,PG-13,8,18.12
140525184422544,2024-07-04,Banner,Entertainment,non-Native,PG-17,9,23.78
140525184429712,2024-03-06,Banner,Travel,non-Native,PG-13,3,16.52
140525184424464,2024-04-19,Banner,Entertainment,non-Native,PG-13,10,22.45
140525184429968,2024-03-27,Banner,Entertainment,non-Native,PG-17,9,24.64
140525184424016,2024-06-17,Banner,Shopping,non-Native,PG-13,12,22.88
140525184432976,2024-03-22,Banner,Travel,non-Native,PG-13,5,18.46
140525184427408,2024-03-04,Banner,Shopping,non-Native,PG-13,12,23.04
140525184423440,2024-03-11,Banner,Entertainment,non-Native,PG-17,7,24.87
140525184419728,2024-01-20,Banner,Entertainment,non-Native,PG-17,8,21.33
140525184421008,2024-03-19,Banner,Travel,non-Native,PG-17,3,17.93
140525184419984,2024-03-05,Banner,Travel,non-Native,PG-17,3,19.82
140525184432080,2024-07-26,Banner,Shopping,non-Native,PG-13,12,22.98
140525184424080,,Banner,Travel,non-Native,PG-17,3,19.99
140525184422928,2024-01-23,Banner,Travel,non-Native,PG-17,,
140525184421520,2024-06-13,Banner,Travel,non-Native,PG-17,6,24.49
140525184429200,2024-02-07,Banner,Travel,non-Native,PG-13,,
140525184425936,2024-04-03,Banner,Entertainment,non-Native,PG-13,9,22.82
140525184432848,2024-01-13,Banner,Travel,non-Native,PG-17,3,20.4
140525184424912,2024-06-28,Banner,Travel,non-Native,PG-13,3,20.12
140525184427984,2024-04-07,Banner,Travel,non-Native,PG-13,3,22.7
140525184424848,2024-04-29,Banner,Shopping,non-Native,PG-17,11,22.78
140525184426960,2024-03-31,Banner,Travel,non-Native,PG-17,4,24.65
140525184419152,2024-02-19,Banner,Entertainment,non-Native,PG-13,8,24.78
140525184428496,2024-07-26,Banner,Travel,non-Native,PG-13,4,18.13
140525184433808,,Banner,Entertainment,non-Native,PG-17,7,24.73
140525184428816,2024-02-16,Banner,Travel,non-Native,PG-13,3,24.87
140525184422288,2024-01-15,Banner,Entertainment,non-Native,PG-13,8,23.47
140525184429520,2024-03-11,Banner,Shopping,non-Native,PG-13,,
140525184419536,2024-01-20,Banner,Entertainment,non-Native,PG-13,9,24.48
140525184431184,2024-07-15,Banner,Travel,non-Native,PG-17,6,23.87
140525184422736,2024-08-30,Banner,Entertainment,non-Native,PG-17,7,21.13
140525184428688,,Banner,Entertainment,non-Native,,9,16.4
140525184427920,2024-02-19,Banner,Entertainment,non-Native,PG-17,9,16.48
140525184432464,2024-04-10,Banner,Entertainment,non-Native,PG-17,10,16.15
140525184424976,2024-03-05,Banner,Entertainment,non-Native,PG-13,7,16.22
140525184426704,2024-04-22,Banner,Travel,non-Native,PG-13,4,21.91
140525184418320,2024-05-04,Banner,Entertainment,non-Native,PG-17,8,21.19
140525184431440,2024-01-20,Banner,Travel,non-Native,PG-13,4,19.22
140525184428368,2024-01-20,Banner,Entertainment,non-Native,PG-13,8,22.99
140525184428880,2024-01-13,Banner,Entertainment,non-Native,PG-17,8,24.61
140525184427600,2024-05-28,Banner,Shopping,non-Native,PG-13,12,22.19
140525184429008,2024-07-29,Banner,Entertainment,non-Native,PG-17,9,17.87
140525184418832,2024-02-25,Banner,Entertainment,non-Native,PG-17,7,23.36
140525184422480,2024-03-13,Banner,Entertainment,non-Native,PG-13,8,22.35
140525184433552,2024-03-02,Banner,Shopping,non-Native,PG-13,12,24.63
140525184421392,2024-02-16,Banner,Travel,non-Native,PG-13,,
140525184429392,2024-01-26,Banner,Entertainment,non-Native,PG-13,9,23.54
140525184424720,2024-03-30,Banner,Entertainment,non-Native,PG-17,8,21.28
140525184426000,2024-05-04,Banner,Entertainment,non-Native,PG-17,7,23.39
140525184433104,2024-02-25,Banner,Travel,non-Native,PG-13,3,16.01
140525184434000,2024-04-05,Banner,Entertainment,non-Native,,8,23.06
140525184427856,2024-05-03,Banner,Travel,non-Native,PG-17,3,19.62
140525184419344,2024-04-10,Banner,Entertainment,non-Native,PG-13,8,23.9
140525184430992,2024-01-21,Banner,Travel,non-Native,PG-17,4,24.65
140525184421840,2024-03-16,Banner,Travel,non-Native,PG-13,3,24.11
140525184433232,2024-03-27,Banner,Entertainment,non-Native,PG-13,7,20.95
140525184431760,2024-03-06,Banner,Travel,non-Native,,4,23.42
140525184426512,2024-02-28,Banner,Travel,non-Native,PG-17,3,22.94
140525184434064,2024-05-28,Banner,Travel,non-Native,PG-17,3,13.96
140525184422352,2024-01-26,Banner,Entertainment,non-Native,PG-17,8,21.98
140525184423824,2024-05-21,Banner,Entertainment,non-Native,PG-17,7,18.33
140525184430288,2024-08-18,Banner,Shopping,non-Native,PG-13,12,17.07
140525184433936,2024-06-07,Banner,Entertainment,non-Native,PG-17,,
140525184423120,,Banner,Entertainment,non-Native,PG-17,8,15.41
140525184422864,2024-01-14,Banner,Travel,non-Native,PG-17,4,24.8
140525184433872,2024-01-06,Banner,Travel,non-Native,R,3,21.38
140525184430736,2024-01-12,Banner,Travel,non-Native,PG-13,4,19.04
140525184424592,2024-04-06,Banner,Entertainment,non-Native,PG-17,8,16.47
140525184417872,2024-01-19,Banner,Entertainment,non-Native,PG-17,7,23.52
140525184430416,2024-02-27,Banner,Entertainment,non-Native,PG-17,10,24.58
140525184422608,2024-01-08,Banner,Entertainment,non-Native,PG-13,8,18.67
140525184419856,2024-09-14,Banner,Travel,non-Native,PG-17,3,10.75
140525184429456,,Banner,Travel,non-Native,PG-13,4,20.63
140525184431504,2024-01-28,Banner,Travel,non-Native,PG-17,4,20.95
140525184427024,2024-01-18,Banner,Entertainment,non-Native,PG-13,8,21.54
140525184418896,,Banner,Travel,non-Native,PG-17,4,22.25
140525184425360,2024-05-07,Banner,Travel,non-Native,PG-17,3,23.96
140525184431056,2024-01-10,Banner,Travel,non-Native,PG-13,6,17.42
140525184418128,2024-01-15,Banner,Entertainment,non-Native,PG-13,7,20.61
140525184432784,2024-06-07,Banner,Travel,non-Native,PG-13,,
140525184423312,2024-03-24,Banner,Entertainment,non-Native,PG-13,7,24.41
140525184421328,2024-03-31,Banner,Shopping,non-Native,PG-13,11,24.94
140525184419920,2024-01-26,Banner,Travel,non-Native,PG-17,4,19.8
140525184431568,2024-04-05,Banner,Entertainment,non-Native,PG-13,10,22.88
140525184424400,2024-03-22,Banner,Travel,non-Native,PG-17,4,19.24
140525184423376,2024-07-25,Banner,Shopping,non-Native,PG-13,12,21.5
140525184429072,2024-02-24,Banner,Travel,non-Native,PG-13,3,19.89
140525184429264,2024-04-27,Banner,Travel,non-Native,PG-17,4,24.94
140525184420624,2024-04-22,Banner,Entertainment,non-Native,PG-17,8,24.54
140525184431248,2024-03-30,Banner,Travel,non-Native,PG-13,3,16.42
140525184427728,2024-03-13,Banner,Entertainment,non-Native,PG-17,9,19.12
140525184419280,2024-05-29,Banner,Travel,non-Native,PG-17,4,22.47
140525184425616,2024-02-28,Banner,Travel,non-Native,PG-17,4,24.31
140525184434128,2024-05-29,Banner,Entertainment,non-Native,PG-17,9,19.84
140525184431888,2024-06-28,Banner,Travel,non-Native,,5,24.98
140525184430096,2024-03-27,Banner,Entertainment,non-Native,PG-17,8,22.33
140525184428112,2024-02-17,Banner,Entertainment,non-Native,PG-17,7,23.55
140525184420368,2024-04-22,Banner,Shopping,non-Native,PG-13,13,23.67
140525184426128,2024-01-04,Banner,Entertainment,non-Native,PG-13,,
140525184430928,2024-01-29,Banner,Travel,non-Native,PG-17,3,23.92
140525184433040,2024-03-21,Banner,Travel,non-Native,PG-13,6,22.19
140525184425680,2024-02-14,Banner,Entertainment,non-Native,PG-17,10,22.01
140525184421072,2024-01-17,Banner,Entertainment,non-Native,PG-17,7,24.48
140525184418384,,Banner,Entertainment,non-Native,PG-17,8,21.97
140525184419600,2024-07-31,Banner,Entertainment,non-Native,PG-17,9,24.94
140525184428432,2024-05-05,Banner,Entertainment,non-Native,PG-17,7,18.08
140525184430672,2024-05-16,Banner,Travel,non-Native,PG-17,4,23.49
140525184423696,2024-03-18,Banner,Entertainment,non-Native,PG-13,9,21.18
140525184424656,2024-10-12,Banner,Travel,non-Native,PG-17,,
140525184424336,2024-02-10,Banner,Entertainment,non-Native,,,
140525184432720,2024-06-14,Banner,Entertainment,non-Native,PG-17,9,24.5
140525184423056,2024-06-11,Banner,Entertainment,non-Native,PG-13,8,22.94
140525184426576,2024-02-09,Banner,Entertainment,non-Native,PG-13,7,24.23
140525184420112,2024-07-18,Banner,Travel,non-Native,PG-13,5,19.9
140525184426768,2024-07-08,Banner,Shopping,non-Native,PG-13,11,22.98
140525184422032,2024-05-18,Banner,Travel,non-Native,PG-13,3,23.06
140525184429776,2024-01-20,Banner,Entertainment,non-Native,PG-13,8,19.39
140525184430160,2024-01-15,Banner,Travel,non-Native,R,6,24.72
140525184428752,2024-02-21,Banner,Entertainment,non-Native,PG-13,8,20.32
140525184419472,2024-04-03,Banner,Entertainment,non-Native,PG-13,11,23.59
140525184430480,2024-01-17,Banner,Entertainment,non-Native,PG-13,8,24.15
140525184421264,2024-04-20,Banner,Entertainment,non-Native,PG-13,9,18.31
140525184433296,2024-03-28,Banner,Entertainment,non-Native,R,9,21.73
140525184423184,2024-09-25,Banner,Entertainment,non-Native,PG-13,7,17.38
140525184423632,2024-08-06,Banner,Entertainment,non-Native,PG-17,8,19.25
140525184418640,2024-01-30,Banner,Entertainment,non-Native,PG-17,8,23.29
140525184422096,2024-06-18,Banner,Travel,non-Native,PG-17,4,20.97
140525184423888,2024-05-10,Banner,Entertainment,non-Native,PG-17,7,22.73
140525184427472,2024-07-20,Banner,Entertainment,non-Native,PG-13,8,21.28
140525184431120,2024-03-22,Banner,Entertainment,non-Native,PG-13,8,16.3
140525184433744,2024-01-16,Banner,Entertainment,non-Native,PG-17,,
140525136826448,2024-04-26,Banner,Entertainment,non-Native,PG-13,7,23.16
140525136836688,2024-05-24,Banner,Entertainment,non-Native,PG-17,8,23.94
140525136837200,2024-01-08,Banner,Entertainment,non-Native,PG-17,7,18.62
140525136828240,2024-05-01,Banner,Travel,non-Native,PG-13,,
140525136825168,2024-02-23,Banner,Travel,non-Native,PG-17,4,20.96
140525136822672,2024-03-09,Banner,Entertainment,non-Native,PG-17,7,21.29
140525136828496,2024-05-03,Banner,Entertainment,non-Native,PG-13,9,22.94
140525136829008,2024-02-15,Banner,Entertainment,non-Native,PG-17,7,16.37
140525136834896,2024-04-03,Banner,Entertainment,non-Native,PG-13,,
140525136833104,2024-03-16,Banner,Entertainment,non-Native,PG-17,7,23.59
140525136837968,2024-04-22,Banner,Travel,non-Native,PG-13,3,24.77
140525136838224,2024-07-13,Banner,Travel,non-Native,PG-13,5,22.64
140525136826192,2024-05-22,Banner,Shopping,non-Native,PG-17,12,18.24
140525136826960,2024-06-18,Banner,Travel,non-Native,PG-13,4,24.01
140525136833616,2024-09-11,Banner,Entertainment,non-Native,PG-13,8,20.97
140525136829776,2024-02-15,Banner,Entertainment,non-Native,PG-13,9,21.34
140525136831568,2024-05-01,Banner,Travel,non-Native,PG-13,4,20.11
140525136836432,2024-05-14,Banner,Entertainment,non-Native,PG-17,8,20.16
140525136825424,2024-05-13,Banner,Entertainment,non-Native,PG-13,8,21.29
140525136830032,,Banner,Travel,non-Native,PG-17,3,23.85
140525136823440,2024-04-06,Banner,Travel,non-Native,R,4,18.34
140525136827472,2024-01-29,Banner,Travel,non-Native,PG-17,3,23.2
140525136824656,2024-06-21,Banner,Entertainment,non-Native,PG-13,10,22.8
140525136824464,2024-08-29,Banner,Travel,non-Native,PG-17,3,21.45
140525136834128,2024-01-22,Banner,Entertainment,non-Native,PG-13,8,11.38
140525136827728,2024-04-12,Banner,Entertainment,non-Native,PG-17,,
140525136832336,2024-06-06,Banner,Travel,non-Native,PG-13,4,22.58
140525136823952,2024-01-17,Banner,Travel,non-Native,PG-17,3,17.64
140525136827216,2024-01-18,Banner,Travel,non-Native,PG-13,3,14.34
140525136834640,2024-01-12,Banner,Travel,non-Native,PG-17,3,21.94
140525136838416,2024-02-05,Banner,Travel,non-Native,PG-17,4,19.77
140525136822928,2024-01-06,Banner,Travel,non-Native,PG-17,5,22.47
140525136823696,2024-01-11,Banner,Entertainment,non-Native,PG-13,9,23.59
140525136831056,2024-10-31,Banner,Entertainment,non-Native,PG-17,10,16.99
140525136832080,2024-05-05,Banner,Entertainment,non-Native,PG-13,8,19.23
140525136830288,2024-01-18,Banner,Entertainment,non-Native,PG-17,8,20.89
140525136822416,,Banner,Entertainment,non-Native,PG-13,7,23.79
140525136836176,2024-07-17,Banner,Travel,non-Native,PG-13,5,20.64
140525136834384,2024-03-08,Banner,Travel,non-Native,PG-13,3,16.34
140525136826704,2024-07-09,Banner,Travel,non-Native,PG-17,4,23.84
140525136825936,2024-03-08,Banner,Travel,non-Native,,3,18.01
140525136825680,2024-03-22,Banner,Entertainment,non-Native,PG-17,8,20.38
140525136832592,2024-01-24,Banner,Travel,non-Native,PG-17,4,13.5
140525136827984,2024-08-27,Banner,Travel,non-Native,PG-17,5,23.97
140525136824912,2024-01-09,Banner,Travel,non-Native,PG-17,5,24.9
140525136831312,2024-02-05,Banner,Entertainment,non-Native,PG-13,7,20.98
140525136832848,2024-06-06,Banner,Entertainment,non-Native,PG-17,8,24.96
140525136835408,2024-03-05,Banner,Travel,non-Native,PG-17,4,18.23
140525136829264,2024-06-05,Banner,Entertainment,non-Native,PG-13,8,21.51
140525136833872,2024-01-04,Banner,Travel,non-Native,PG-13,4,24.08
140525136836944,2024-02-02,Banner,Travel,non-Native,,5,22.78
140525136824208,2024-04-28,Banner,Entertainment,non-Native,PG-13,9,21.3
140525136835664,,Banner,Travel,non-Native,PG-17,3,21.67
140525136835920,2024-01-11,Banner,Entertainment,non-Native,PG-13,8,22.13
140525136830800,2024-03-10,Banner,Entertainment,non-Native,PG-13,8,24.69
140525136830544,2024-06-18,Banner,Travel,non-Native,PG-17,4,22.82
140525136837456,2024-01-29,Banner,Travel,non-Native,PG-17,3,20.38
140525136828752,2024-03-25,Banner,Travel,non-Native,PG-17,4,15.72
140525136829520,2024-02-16,Banner,Entertainment,non-Native,PG-13,8,15.23
140525136835152,2024-01-14,Banner,Entertainment,non-Native,PG-13,8,21.81
140525136837712,2024-04-28,Banner,Shopping,non-Native,PG-17,12,22.04
140525136831824,2024-03-27,Banner,Travel,non-Native,PG-13,4,22.42
140525136833360,2024-11-12,Banner,Travel,non-Native,PG-17,5,24.59
140525136823184,2024-03-07,Banner,Shopping,non-Native,PG-17,12,23.71
140525184518416,2024-08-28,Banner,Travel,non-Native,PG-17,3,17.88
140525184520336,2024-01-27,Banner,Entertainment,non-Native,PG-17,8,24.66
140525184518480,2024-05-14,Banner,Travel,non-Native,PG-13,6,18.45
140525184531088,2024-03-06,Banner,Travel,non-Native,PG-13,4,21.93
140525184520848,2024-10-05,Banner,Travel,non-Native,PG-13,6,19.67
140525184522128,2024-03-14,Banner,Shopping,non-Native,PG-17,12,17.05
140525184528656,2024-03-12,Banner,Travel,non-Native,PG-13,3,18.42
140525184517136,2024-01-21,Banner,Entertainment,non-Native,PG-17,8,21.87
140525184532304,2024-04-13,Banner,Entertainment,non-Native,PG-13,10,21.24
140525184521104,2024-02-25,Banner,Shopping,non-Native,PG-13,12,21.84
140525184523152,2024-02-17,Banner,Entertainment,non-Native,PG-17,8,24.47
140525184529680,2024-02-14,Banner,Travel,non-Native,PG-13,4,24.87
140525184529104,2024-04-07,Banner,Entertainment,non-Native,PG-17,7,19.53
140525184518352,2024-04-06,Banner,Travel,non-Native,PG-17,3,24.6
140525184525200,2024-02-18,Banner,Entertainment,non-Native,PG-17,9,15.84
140525184531664,2024-01-27,Banner,Shopping,non-Native,PG-17,12,11.79
140525184530896,2024-02-17,Banner,Entertainment,non-Native,PG-17,9,21.03
140525184517904,2024-01-19,Banner,Travel,non-Native,PG-13,5,24.46
140525184527504,2024-02-05,Banner,Travel,non-Native,PG-13,4,22.87
140525184531728,2024-02-17,Banner,Entertainment,non-Native,PG-13,7,16.63
140525184524560,2024-01-23,Banner,Travel,non-Native,PG-17,3,23.15
140525184527952,2024-02-11,Banner,Travel,non-Native,PG-13,4,21.56
140525184526672,2024-02-12,Banner,Entertainment,non-Native,PG-13,8,21.46
140525184531280,2024-05-24,Banner,Travel,non-Native,,4,18.81
140525184517456,2024-08-01,Banner,Entertainment,non-Native,PG-17,8,24.89
140525184525264,2024-04-05,Banner,Travel,non-Native,PG-13,4,23.88
140525184521552,2024-07-23,Banner,Entertainment,non-Native,PG-13,9,21.33
140525184518032,2024-06-11,Banner,Entertainment,non-Native,PG-13,7,24.19
140525184519120,2024-06-30,Banner,Travel,non-Native,PG-13,3,23.36
140525184525776,2024-02-23,Banner,Travel,non-Native,PG-13,4,23.91
140525184526480,2024-03-27,Banner,Entertainment,non-Native,PG-13,7,24.12
140525184529616,2024-03-06,Banner,Entertainment,non-Native,PG-17,7,24.83
140525184531600,2024-02-12,Banner,Entertainment,non-Native,PG-13,9,20.11
140525184523664,2024-03-13,Banner,Entertainment,non-Native,PG-13,9,14.08
140525184529040,2024-01-30,Banner,Entertainment,non-Native,PG-17,8,22.93
140525184521232,2024-02-09,Banner,Travel,non-Native,PG-13,3,22.9
140525184523344,2024-06-25,Banner,Entertainment,non-Native,PG-13,8,18.21
140525184521488,2024-05-14,Banner,Entertainment,non-Native,PG-13,8,18.66
140525184527696,2024-02-25,Banner,Entertainment,non-Native,PG-17,9,23.73
140525184525392,2024-10-03,Banner,Travel,non-Native,PG-17,3,25.0
140525184527632,2024-03-04,Banner,Travel,non-Native,PG-13,4,24.92
140525184524496,2024-01-21,Banner,Travel,non-Native,PG-17,4,13.01
140525184527888,,Banner,Entertainment,non-Native,PG-17,7,19.97
140525184525584,2024-02-01,Banner,Travel,non-Native,PG-13,4,22.93
140525184521360,2024-02-29,Banner,Entertainment,non-Native,PG-17,7,21.24
140525184529168,2024-02-05,Banner,Entertainment,non-Native,PG-17,8,23.79
140525184530000,2024-05-11,Banner,Entertainment,non-Native,PG-13,8,24.68
140525184520464,2024-01-21,Banner,Entertainment,non-Native,PG-13,9,23.17
140525184521168,2024-05-13,Banner,Entertainment,non-Native,PG-13,8,24.41
140525184530192,2024-01-12,Banner,Entertainment,non-Native,PG-13,8,24.6
140525184527120,2024-04-14,Banner,Travel,non-Native,PG-13,6,17.83
140525184529744,2024-01-09,Banner,Entertainment,non-Native,PG-17,8,22.87
140525184529808,2024-01-23,Banner,Entertainment,non-Native,PG-17,9,23.88
140525184523792,2024-01-11,Banner,Travel,non-Native,PG-17,5,15.63
140525184522512,2024-11-19,Banner,Travel,non-Native,PG-13,4,22.98
140525184521040,2024-03-25,Banner,Shopping,non-Native,R,12,23.06
140525184527376,2024-04-14,Banner,Travel,non-Native,PG-13,4,22.72
140525184521872,2024-01-16,Banner,Travel,non-Native,PG-13,4,24.94
140525184525136,2024-01-16,Banner,Entertainment,non-Native,PG-13,9,12.81
140525184519696,2024-01-18,Banner,Entertainment,non-Native,PG-13,8,23.4
140525184519056,2024-02-14,Banner,Travel,non-Native,PG-17,4,20.85
140525184522000,2024-04-11,Banner,Travel,non-Native,PG-13,,
140525184516624,2024-03-03,Banner,Travel,non-Native,PG-13,4,20.93
140525184530512,2024-05-17,Banner,Entertainment,non-Native,PG-17,7,20.21
140525184520656,2024-02-25,Banner,Entertainment,non-Native,PG-13,7,23.72
140525184523280,2024-02-05,Banner,Travel,non-Native,PG-13,4,23.47
140525184518096,2024-04-11,Banner,Travel,non-Native,PG-13,3,21.26
140525184530448,2024-05-05,Banner,Travel,non-Native,PG-13,3,24.46
140525184527248,2024-08-24,Banner,Travel,non-Native,PG-13,,
140525184528592,2024-02-12,Banner,Entertainment,non-Native,PG-17,7,20.06
140525184528912,2024-06-02,Banner,Entertainment,non-Native,PG-17,8,20.92
140525184522384,2024-02-21,Banner,Entertainment,non-Native,PG-17,,
140525184526160,2024-07-25,Banner,Entertainment,non-Native,PG-17,7,18.94
140525184517776,2024-08-22,Banner,Travel,non-Native,PG-13,4,23.95
140525184522256,2024-10-27,Banner,Entertainment,non-Native,PG-13,9,16.75
140525184526608,2024-07-01,Banner,Travel,non-Native,PG-13,4,18.76
140525184530960,2024-07-14,Banner,Travel,non-Native,PG-17,4,21.33
140525184517264,2024-04-07,Banner,Entertainment,non-Native,PG-17,,
140525184527824,2024-03-18,Banner,Entertainment,non-Native,PG-13,7,22.43
140525184526800,,Banner,Travel,non-Native,PG-13,3,22.45
140525184531792,2024-03-20,Banner,Travel,non-Native,PG-13,5,22.76
140525184530640,2024-06-01,Banner,Entertainment,non-Native,PG-13,8,22.8
140525184526864,2024-03-01,Banner,Entertainment,non-Native,PG-17,7,17.1
140525184520976,2024-03-13,Banner,Entertainment,non-Native,PG-17,8,23.38
140525184525840,2024-06-14,Banner,Travel,non-Native,PG-13,4,20.58
140525184516496,2024-01-21,Banner,Entertainment,non-Native,PG-13,7,23.39
140525184525648,2024-02-09,Banner,Travel,non-Native,PG-13,4,16.76
140525184528144,2024-06-03,Banner,Shopping,non-Native,PG-13,13,21.41
140525184521424,2024-09-28,Banner,Entertainment,non-Native,PG-13,7,18.76
140525184528784,2024-05-06,Banner,Entertainment,non-Native,PG-17,9,16.23
140525184526544,2024-05-27,Banner,Entertainment,non-Native,PG-17,8,24.31
140525184527440,2024-04-28,Banner,Entertainment,non-Native,PG-17,9,21.05
140525184522960,2024-08-04,Banner,Travel,non-Native,,3,24.34
140525184520144,2024-01-20,Banner,Travel,non-Native,,5,24.36
140525184531920,2024-03-29,Banner,Travel,non-Native,PG-17,4,19.52
140525184528720,2024-02-10,Banner,Entertainment,non-Native,PG-13,8,24.71
140525184524304,2024-03-02,Banner,Travel,non-Native,PG-17,6,24.89
140525184530384,2024-02-28,Banner,Entertainment,non-Native,PG-13,7,24.26
140525184531408,2024-02-15,Banner,Entertainment,non-Native,PG-17,7,19.15
